domain,dataset,problem_id,problem_key,run_index,is_correct,variant,oof_score
coding,livecodebench_v5,livecodebench_v5-71,livecodebench_v5:livecodebench_v5-71,33,1,base_plus_knot_bin,0.5453011165948599
coding,livecodebench_v5,livecodebench_v5-71,livecodebench_v5:livecodebench_v5-71,38,0,base_plus_knot_bin,0.49527641699735536
coding,livecodebench_v5,livecodebench_v5-71,livecodebench_v5:livecodebench_v5-71,57,0,base_plus_knot_bin,0.4874763305943929
coding,livecodebench_v5,livecodebench_v5-71,livecodebench_v5:livecodebench_v5-71,60,1,base_plus_knot_bin,0.5236958702857532
coding,livecodebench_v5,livecodebench_v5-75,livecodebench_v5:livecodebench_v5-75,17,0,base_plus_knot_bin,0.390275790874301
coding,livecodebench_v5,livecodebench_v5-75,livecodebench_v5:livecodebench_v5-75,28,1,base_plus_knot_bin,0.4791277022506701
coding,livecodebench_v5,livecodebench_v5-75,livecodebench_v5:livecodebench_v5-75,34,1,base_plus_knot_bin,0.367664365933517
coding,livecodebench_v5,livecodebench_v5-75,livecodebench_v5:livecodebench_v5-75,46,0,base_plus_knot_bin,0.44444527738646533
coding,livecodebench_v5,livecodebench_v5-79,livecodebench_v5:livecodebench_v5-79,14,1,base_plus_knot_bin,0.6510395912927877
coding,livecodebench_v5,livecodebench_v5-79,livecodebench_v5:livecodebench_v5-79,16,0,base_plus_knot_bin,0.5385188902180768
coding,livecodebench_v5,livecodebench_v5-79,livecodebench_v5:livecodebench_v5-79,22,0,base_plus_knot_bin,0.4150351683196143
coding,livecodebench_v5,livecodebench_v5-79,livecodebench_v5:livecodebench_v5-79,56,1,base_plus_knot_bin,0.4118352380538159
coding,livecodebench_v5,livecodebench_v5-8,livecodebench_v5:livecodebench_v5-8,2,1,base_plus_knot_bin,0.45552872620401985
coding,livecodebench_v5,livecodebench_v5-8,livecodebench_v5:livecodebench_v5-8,21,0,base_plus_knot_bin,0.33551620596032505
coding,livecodebench_v5,livecodebench_v5-8,livecodebench_v5:livecodebench_v5-8,36,0,base_plus_knot_bin,0.6267340746670779
coding,livecodebench_v5,livecodebench_v5-8,livecodebench_v5:livecodebench_v5-8,63,1,base_plus_knot_bin,0.581652724278762
coding,livecodebench_v5,livecodebench_v5-80,livecodebench_v5:livecodebench_v5-80,9,0,base_plus_knot_bin,0.41858939798671063
coding,livecodebench_v5,livecodebench_v5-80,livecodebench_v5:livecodebench_v5-80,35,1,base_plus_knot_bin,0.49933666164412044
coding,livecodebench_v5,livecodebench_v5-80,livecodebench_v5:livecodebench_v5-80,37,1,base_plus_knot_bin,0.3403893431440538
coding,livecodebench_v5,livecodebench_v5-80,livecodebench_v5:livecodebench_v5-80,52,0,base_plus_knot_bin,0.46084088789344657
coding,livecodebench_v5,livecodebench_v5-85,livecodebench_v5:livecodebench_v5-85,4,0,base_plus_knot_bin,0.5563353845504627
coding,livecodebench_v5,livecodebench_v5-85,livecodebench_v5:livecodebench_v5-85,9,1,base_plus_knot_bin,0.5477590027734445
coding,livecodebench_v5,livecodebench_v5-85,livecodebench_v5:livecodebench_v5-85,11,1,base_plus_knot_bin,0.45792123222857944
coding,livecodebench_v5,livecodebench_v5-85,livecodebench_v5:livecodebench_v5-85,35,1,base_plus_knot_bin,0.5953588017743947
coding,livecodebench_v5,livecodebench_v5-87,livecodebench_v5:livecodebench_v5-87,13,0,base_plus_knot_bin,0.7247028161865107
coding,livecodebench_v5,livecodebench_v5-87,livecodebench_v5:livecodebench_v5-87,19,0,base_plus_knot_bin,0.646311233204864
coding,livecodebench_v5,livecodebench_v5-87,livecodebench_v5:livecodebench_v5-87,26,1,base_plus_knot_bin,0.4161200291359367
coding,livecodebench_v5,livecodebench_v5-87,livecodebench_v5:livecodebench_v5-87,64,1,base_plus_knot_bin,0.44371601841287683
coding,livecodebench_v5,livecodebench_v5-88,livecodebench_v5:livecodebench_v5-88,13,1,base_plus_knot_bin,0.532922788623452
coding,livecodebench_v5,livecodebench_v5-88,livecodebench_v5:livecodebench_v5-88,31,1,base_plus_knot_bin,0.3466318612555806
coding,livecodebench_v5,livecodebench_v5-88,livecodebench_v5:livecodebench_v5-88,42,0,base_plus_knot_bin,0.4823050504976916
coding,livecodebench_v5,livecodebench_v5-88,livecodebench_v5:livecodebench_v5-88,51,0,base_plus_knot_bin,0.5977540278171208
coding,livecodebench_v5,livecodebench_v5-9,livecodebench_v5:livecodebench_v5-9,2,0,base_plus_knot_bin,0.5488426992474675
coding,livecodebench_v5,livecodebench_v5-9,livecodebench_v5:livecodebench_v5-9,23,1,base_plus_knot_bin,0.41564765200435344
coding,livecodebench_v5,livecodebench_v5-9,livecodebench_v5:livecodebench_v5-9,25,0,base_plus_knot_bin,0.6722196360841468
coding,livecodebench_v5,livecodebench_v5-9,livecodebench_v5:livecodebench_v5-9,39,1,base_plus_knot_bin,0.5395669010071076
coding,livecodebench_v5,livecodebench_v5-93,livecodebench_v5:livecodebench_v5-93,2,1,base_plus_knot_bin,0.59250272825585
coding,livecodebench_v5,livecodebench_v5-93,livecodebench_v5:livecodebench_v5-93,36,0,base_plus_knot_bin,0.5659160329947442
coding,livecodebench_v5,livecodebench_v5-93,livecodebench_v5:livecodebench_v5-93,44,1,base_plus_knot_bin,0.48223411618145606
coding,livecodebench_v5,livecodebench_v5-93,livecodebench_v5:livecodebench_v5-93,48,1,base_plus_knot_bin,0.5885781665331344
coding,livecodebench_v5,livecodebench_v5-95,livecodebench_v5:livecodebench_v5-95,23,0,base_plus_knot_bin,0.5109051376682022
coding,livecodebench_v5,livecodebench_v5-95,livecodebench_v5:livecodebench_v5-95,41,0,base_plus_knot_bin,0.6259439589588162
coding,livecodebench_v5,livecodebench_v5-95,livecodebench_v5:livecodebench_v5-95,54,1,base_plus_knot_bin,0.4971600585060171
coding,livecodebench_v5,livecodebench_v5-95,livecodebench_v5:livecodebench_v5-95,61,1,base_plus_knot_bin,0.4148451531478809
coding,livecodebench_v5,livecodebench_v5-99,livecodebench_v5:livecodebench_v5-99,15,0,base_plus_knot_bin,0.6645464108046635
coding,livecodebench_v5,livecodebench_v5-99,livecodebench_v5:livecodebench_v5-99,50,1,base_plus_knot_bin,0.26788207767021144
coding,livecodebench_v5,livecodebench_v5-99,livecodebench_v5:livecodebench_v5-99,54,1,base_plus_knot_bin,0.5599624975660865
coding,livecodebench_v5,livecodebench_v5-99,livecodebench_v5:livecodebench_v5-99,56,0,base_plus_knot_bin,0.28646038647468625
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,4,0,base_plus_knot_severity,0.47817304941954053
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,13,0,base_plus_knot_severity,0.555368817768603
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,27,1,base_plus_knot_severity,0.4512610818941442
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,38,1,base_plus_knot_severity,0.30629978364420163
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,14,0,base_plus_knot_severity,0.678208115007441
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,29,1,base_plus_knot_severity,0.45043404664171194
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,30,0,base_plus_knot_severity,0.6692260656749884
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,35,1,base_plus_knot_severity,0.3438533937562004
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,14,1,base_plus_knot_severity,0.6620520775110739
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,27,0,base_plus_knot_severity,0.6255762913582997
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,47,0,base_plus_knot_severity,0.4487636084141582
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,52,1,base_plus_knot_severity,0.7163276047790011
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,2,1,base_plus_knot_severity,0.6970859049193862
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,5,1,base_plus_knot_severity,0.35957027049517626
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,48,0,base_plus_knot_severity,0.7712916272886908
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,56,0,base_plus_knot_severity,0.48252140729946447
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,1,0,base_plus_knot_severity,0.5496323578693535
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,20,1,base_plus_knot_severity,0.5601552736658596
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,27,1,base_plus_knot_severity,0.655923127131451
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,43,0,base_plus_knot_severity,0.6565224501505346
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,8,1,base_plus_knot_severity,0.44455126136259165
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,28,0,base_plus_knot_severity,0.520057562684485
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,42,0,base_plus_knot_severity,0.5520646498062608
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,52,1,base_plus_knot_severity,0.5329839186474389
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,1,1,base_plus_knot_severity,0.5454009628682077
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,11,1,base_plus_knot_severity,0.4932917428110111
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,29,1,base_plus_knot_severity,0.38733288355333395
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,51,0,base_plus_knot_severity,0.601047253394068
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,9,1,base_plus_knot_severity,0.5879269369469502
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,35,1,base_plus_knot_severity,0.42009768849248613
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,39,0,base_plus_knot_severity,0.4655908423924208
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,47,1,base_plus_knot_severity,0.4855537175187596
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,22,1,base_plus_knot_severity,0.3575193662298104
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,24,0,base_plus_knot_severity,0.48898953675436285
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,37,1,base_plus_knot_severity,0.6767328255809147
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,46,1,base_plus_knot_severity,0.5509727484414628
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,24,1,base_plus_knot_severity,0.49086681440268837
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,28,0,base_plus_knot_severity,0.4010750687291628
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,32,0,base_plus_knot_severity,0.336499158263373
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,35,1,base_plus_knot_severity,0.4867207453279831
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,16,1,base_plus_knot_severity,0.6023779658876417
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,35,1,base_plus_knot_severity,0.39595416304691816
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,38,0,base_plus_knot_severity,0.5747094001684857
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,56,0,base_plus_knot_severity,0.5996512157503116
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,21,0,base_plus_knot_severity,0.5791420480496975
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,26,1,base_plus_knot_severity,0.44009223979782214
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,56,1,base_plus_knot_severity,0.6142358014312305
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,60,0,base_plus_knot_severity,0.4448957322225675
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,6,1,base_plus_knot_severity,0.4965397396027285
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,22,1,base_plus_knot_severity,0.45367564489763595
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,50,0,base_plus_knot_severity,0.5019004083065914
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,59,0,base_plus_knot_severity,0.4676658622808991
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,23,0,base_plus_knot_severity,0.5124490589409783
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,30,1,base_plus_knot_severity,0.6212728575461144
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,42,1,base_plus_knot_severity,0.559121276617145
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,50,1,base_plus_knot_severity,0.5599993435052326
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,15,1,base_plus_knot_severity,0.5767501412668973
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,42,1,base_plus_knot_severity,0.677789725515988
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,55,1,base_plus_knot_severity,0.6092594439799167
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,59,0,base_plus_knot_severity,0.7056397430758017
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,17,1,base_plus_knot_severity,0.6139222357234275
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,31,1,base_plus_knot_severity,0.4068545551666488
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,44,0,base_plus_knot_severity,0.5062182086902759
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,59,0,base_plus_knot_severity,0.7358292763894113
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,5,1,base_plus_knot_severity,0.5703004564588702
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,8,0,base_plus_knot_severity,0.6790358372931793
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,21,1,base_plus_knot_severity,0.6503168857663849
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,60,0,base_plus_knot_severity,0.46037154937028907
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,14,1,base_plus_knot_severity,0.6041962410888762
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,30,1,base_plus_knot_severity,0.3911987186070491
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,44,1,base_plus_knot_severity,0.6797490009968385
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,62,0,base_plus_knot_severity,0.40831003789052517
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,8,1,base_plus_knot_severity,0.5410340851552059
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,34,1,base_plus_knot_severity,0.5610468504938216
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,44,0,base_plus_knot_severity,0.4669393360484408
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,4,0,base_plus_knot_severity,0.634634019424756
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,8,1,base_plus_knot_severity,0.5191691530964283
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,29,1,base_plus_knot_severity,0.5993726408581603
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,33,0,base_plus_knot_severity,0.6054131923178357
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,2,1,base_plus_knot_severity,0.5413309906670352
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,7,1,base_plus_knot_severity,0.5482482722990232
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,9,0,base_plus_knot_severity,0.6613201292080677
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,44,0,base_plus_knot_severity,0.4924271872654632
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,21,1,base_plus_knot_severity,0.3817519540294829
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,36,0,base_plus_knot_severity,0.6481253574927244
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,41,0,base_plus_knot_severity,0.3838257162348149
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,58,1,base_plus_knot_severity,0.4541854582787615
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,6,0,base_plus_knot_severity,0.5516433324926465
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,10,1,base_plus_knot_severity,0.5456931717620235
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,28,0,base_plus_knot_severity,0.5620437937727675
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,48,1,base_plus_knot_severity,0.49309337793176217
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,4,0,base_plus_knot_severity,0.4385745061424334
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,8,0,base_plus_knot_severity,0.5008547405503675
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,27,1,base_plus_knot_severity,0.2402201499542768
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,31,0,base_plus_knot_severity,0.5523558143348055
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,1,0,base_plus_knot_severity,0.553736243325293
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,3,1,base_plus_knot_severity,0.4652005692112881
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,16,1,base_plus_knot_severity,0.5389410695129395
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,56,1,base_plus_knot_severity,0.5249808679800363
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,32,1,base_plus_knot_severity,0.3588874449585542
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,38,0,base_plus_knot_severity,0.615462004391689
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,56,1,base_plus_knot_severity,0.4769245363544303
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,57,0,base_plus_knot_severity,0.4923885808288566
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,30,0,base_plus_knot_severity,0.31658531796573797
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,53,0,base_plus_knot_severity,0.5676660880903033
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,58,0,base_plus_knot_severity,0.7492223234189764
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,60,1,base_plus_knot_severity,0.5985759882397211
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,42,0,base_plus_knot_severity,0.6519514125005783
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,44,0,base_plus_knot_severity,0.6651596127114783
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,52,1,base_plus_knot_severity,0.46256001705079425
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,64,1,base_plus_knot_severity,0.6486375895649198
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,20,0,base_plus_knot_severity,0.47542788143556614
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,22,0,base_plus_knot_severity,0.5551733088791617
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,50,1,base_plus_knot_severity,0.5992090795352079
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,57,1,base_plus_knot_severity,0.62329967807215
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,2,1,base_plus_knot_severity,0.5531376407809139
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,9,0,base_plus_knot_severity,0.46393034136600647
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,56,1,base_plus_knot_severity,0.4940336491953602
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,57,0,base_plus_knot_severity,0.5870649516908187
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,4,1,base_plus_knot_severity,0.6875460176579463
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,31,0,base_plus_knot_severity,0.5213339547718441
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,37,1,base_plus_knot_severity,0.7647044925033888
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,49,1,base_plus_knot_severity,0.7679996093459106
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,12,0,base_plus_knot_severity,0.3390276511639061
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,16,0,base_plus_knot_severity,0.2483671794494181
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,28,1,base_plus_knot_severity,0.5511282900037908
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,45,1,base_plus_knot_severity,0.348113317801578
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,35,1,base_plus_knot_severity,0.6502747531560285
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,41,1,base_plus_knot_severity,0.5835560832233383
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,52,0,base_plus_knot_severity,0.5114915048450566
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,58,1,base_plus_knot_severity,0.3549689756305656
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,14,1,base_plus_knot_severity,0.6552484787625935
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,20,0,base_plus_knot_severity,0.655412067215406
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,41,1,base_plus_knot_severity,0.7225026930993753
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,53,1,base_plus_knot_severity,0.6621201209244464
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,24,0,base_plus_knot_severity,0.5781729983553773
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,26,1,base_plus_knot_severity,0.6510407848583641
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,44,0,base_plus_knot_severity,0.6326749881183844
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,55,1,base_plus_knot_severity,0.6091495913915359
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,22,0,base_plus_knot_severity,0.3989891834463692
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,27,1,base_plus_knot_severity,0.5208184426544862
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,48,0,base_plus_knot_severity,0.6007144437612355
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,49,1,base_plus_knot_severity,0.603163164914266
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,23,0,base_plus_knot_severity,0.5267991507705884
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,25,1,base_plus_knot_severity,0.6126322398291184
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,39,1,base_plus_knot_severity,0.3826941036834873
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,49,0,base_plus_knot_severity,0.5870033256013153
coding,livecodebench_v5,livecodebench_v5-34,livecodebench_v5:livecodebench_v5-34,15,0,base_plus_knot_severity,0.6755439205592638
coding,livecodebench_v5,livecodebench_v5-34,livecodebench_v5:livecodebench_v5-34,27,0,base_plus_knot_severity,0.6183736757535117
coding,livecodebench_v5,livecodebench_v5-34,livecodebench_v5:livecodebench_v5-34,43,1,base_plus_knot_severity,0.6947718776224125
coding,livecodebench_v5,livecodebench_v5-34,livecodebench_v5:livecodebench_v5-34,54,1,base_plus_knot_severity,0.46051788680516487
coding,livecodebench_v5,livecodebench_v5-35,livecodebench_v5:livecodebench_v5-35,6,1,base_plus_knot_severity,0.4858374090005456
coding,livecodebench_v5,livecodebench_v5-35,livecodebench_v5:livecodebench_v5-35,24,0,base_plus_knot_severity,0.51024953213451
coding,livecodebench_v5,livecodebench_v5-35,livecodebench_v5:livecodebench_v5-35,27,0,base_plus_knot_severity,0.49370749941434594
coding,livecodebench_v5,livecodebench_v5-35,livecodebench_v5:livecodebench_v5-35,50,1,base_plus_knot_severity,0.5044170262904466
coding,livecodebench_v5,livecodebench_v5-39,livecodebench_v5:livecodebench_v5-39,10,0,base_plus_knot_severity,0.5818352693965637
coding,livecodebench_v5,livecodebench_v5-39,livecodebench_v5:livecodebench_v5-39,41,1,base_plus_knot_severity,0.6096685122558365
coding,livecodebench_v5,livecodebench_v5-39,livecodebench_v5:livecodebench_v5-39,46,0,base_plus_knot_severity,0.5660837251205098
coding,livecodebench_v5,livecodebench_v5-39,livecodebench_v5:livecodebench_v5-39,50,1,base_plus_knot_severity,0.637997808079957
coding,livecodebench_v5,livecodebench_v5-41,livecodebench_v5:livecodebench_v5-41,14,0,base_plus_knot_severity,0.5928561291743152
